LOCATION,Country,REG_ID,Region,IND,Indicator,ISC11,Education ISCED level,GENDER,Gender,MEAS,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,39.5,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,43.2,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,45.2,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,43.8,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,43.3,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,47.4,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,42.9,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,43.8,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,38.3,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,41.4,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,45.7,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,45.4,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,46,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,48.5,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,44.2,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,41.5,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,35.7,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,37.5,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,38.1,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,41.4,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,48.1,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,39.2,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,40.2,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,37.7,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,38.7,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,38.7,,
GBR,United Kingdom,UKM9,Southern Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,36.4,,
GBR,United Kingdom,UKM9,Southern Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,35.1,,
GBR,United Kingdom,UKM9,Southern Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,38.3,,
GBR,United Kingdom,UKM9,Southern Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,36.5,,
GBR,United Kingdom,UKM9,Southern Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,31.7,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,51.3,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,51.8,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,55.1,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,54,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,51.8,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,44.3,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,44.7,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,40.4,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,41.9,,
GBR,United Kingdom,UKN0,Northern Ireland,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,36.3,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,54,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,51.8,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,54.2,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,54.8,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,50.1,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,34.3,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,42.4,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,32.5,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,37.5,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,43.8,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,44.8,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,40.5,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,44.8,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,43.3,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,45,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,44.4,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,46,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,45.3,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,44.7,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,47.7,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,33.3,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,37.4,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,33.9,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,31.1,,
GBR,United Kingdom,UKI5,Outer London,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,34.6,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,38.1,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,39.2,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,34.7,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,41.3,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,44.1,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,41.3,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,44.5,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,43.4,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,41,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,44.7,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,33.2,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,34.6,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,35.8,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,34.1,,
GBR,United Kingdom,UKJ1,Berkshire Buckinghamshire and Oxfordshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,38,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,56.9,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,61.5,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,59.8,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,56.7,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,57.7,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,28.8,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,35.5,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,41.2,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,40.3,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,48,,
GBR,United Kingdom,UKL2,East Wales,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,45.9,,
GBR,United Kingdom,UKL2,East Wales,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,41.5,,
GBR,United Kingdom,UKL2,East Wales,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,43.4,,
GBR,United Kingdom,UKL2,East Wales,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,42.8,,
GBR,United Kingdom,UKL2,East Wales,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,43.5,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,39.1,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,36.9,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,34.5,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,40.5,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,40.5,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,49.4,,
